"","Estimate","Cluster s.e.","t value","Pr(>|t|)"
"relevel(as.factor(first_year), ""1997"")2004:GETrue",167.577678301575,180.206507093412,0.929920239865198,0.379617604086049
"relevel(as.factor(first_year), ""1997"")2005:GETrue",183.905028998463,142.078484473138,1.29439041865085,0.231641227908667
"relevel(as.factor(first_year), ""1997"")2006:GETrue",289.452264417222,160.091354568357,1.8080443206796,0.108213849458649
"relevel(as.factor(first_year), ""1997"")2007:GETrue",484.338350891515,145.896661438059,3.31973566850357,0.010544223497963
"relevel(as.factor(first_year), ""1997"")2008:GETrue",599.949716881062,144.237243354681,4.1594646634072,0.00316754194827059
"relevel(as.factor(first_year), ""1997"")2009:GETrue",299.55523670393,124.13365588396,2.41316695758928,0.0422986587608483
"relevel(as.factor(first_year), ""1997"")2010:GETrue",510.06979787256,179.224235144066,2.84598674650529,0.0216120279035758
"relevel(as.factor(first_year), ""1997"")2011:GETrue",530.777773835078,186.886660093729,2.84010519300242,0.0218084366205524
"relevel(as.factor(first_year), ""1997"")2012:GETrue",191.376149855163,139.13836863204,1.37543764338124,0.206276376429366
"relevel(as.factor(first_year), ""1997"")2013:GETrue",397.922625455304,138.545696557009,2.87213991732731,0.0207605842609692
"relevel(as.factor(first_year), ""1997"")2014:GETrue",273.693091516076,153.232875649235,1.7861251402903,0.111899576365596
"relevel(as.factor(first_year), ""1997"")2015:GETrue",307.293286425645,117.299816527584,2.61972520948815,0.0306635514619651
"relevel(as.factor(first_year), ""1997"")2016:GETrue",235.11599092489,87.9999610167907,2.67177380771827,0.0282843611192964
"relevel(as.factor(first_year), ""1997"")2017:GETrue",144.697055924606,135.397391896977,1.06868421833934,0.316394911157622
"relevel(as.factor(first_year), ""1997"")2018:GETrue",274.2565195916,121.207169249765,2.26270872663031,0.0534957401701056
"relevel(as.factor(first_year), ""1997"")2019:GETrue",467.17646780625,106.187879150787,4.39952724870661,0.00228820092646732
"relevel(as.factor(first_year), ""1997"")2020:GETrue",430.298292999959,159.415828407543,2.69921937676045,0.0271067830814961
