"","Estimate","Cluster s.e.","t value","Pr(>|t|)"
"relevel(as.factor(first_year), ""1997"")2010:GETrue",84.8924497842778,105.094809956535,0.807770144114515,0.431846949375083
"relevel(as.factor(first_year), ""1997"")2011:GETrue",140.672394116056,142.952842482956,0.984047547937555,0.340699481692097
"relevel(as.factor(first_year), ""1997"")2012:GETrue",-12.2668443119262,115.869367611447,-0.105867880051451,0.917090001697004
"relevel(as.factor(first_year), ""1997"")2013:GETrue",155.474833726236,114.17220026957,1.36175735738776,0.193377720528586
"relevel(as.factor(first_year), ""1997"")2014:GETrue",64.3004757419997,99.1787390899248,0.648329231970764,0.526573088102291
"relevel(as.factor(first_year), ""1997"")2015:GETrue",164.235436909598,108.113662896129,1.51909973735131,0.149531885029282
"relevel(as.factor(first_year), ""1997"")2016:GETrue",180.44979873853,146.405961268357,1.23253040501385,0.236720833926885
"relevel(as.factor(first_year), ""1997"")2017:GETrue",-194.634990448103,96.5039452919874,-2.01686044916821,0.0619765953439941
"relevel(as.factor(first_year), ""1997"")2018:GETrue",-164.464792800229,70.3148712317406,-2.33897595087949,0.0335899241930019
"relevel(as.factor(first_year), ""1997"")2019:GETrue",-37.0195161368638,33.2563565017934,-1.11315610099584,0.28316244820267
"relevel(as.factor(first_year), ""1997"")2020:GETrue",NA,0,NA,NA
